fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;80;2022-10-27;27;19;161;2576;5042;2560;1361517;1337465;1188173;618190;56637;35881;90.9;89.3;79.3;41.3;3.8;2.4;33;37;389;4464;8769;4364;2329515;2293588;2042317;1025641;91234;53461;88.5;87.2;77.6;39.0;3.5;2.0;60;56;550;7043;13815;6926;3694725;3633659;3232069;1644485;147946;89383;89.5;88.0;78.3;39.8;3.6;2.2
FR;80;2022-10-28;20;11;148;2470;5056;2651;1361537;1337476;1188321;620660;61693;38532;90.9;89.3;79.4;41.4;4.1;2.6;42;29;245;4119;7711;3746;2329557;2293617;2042562;1029760;98945;57207;88.5;87.2;77.6;39.1;3.8;2.2;62;40;393;6594;12777;6402;3694787;3633699;3232462;1651079;160723;95785;89.5;88.0;78.3;40.0;3.9;2.3
FR;80;2022-10-29;5;2;33;493;1020;575;1361542;1337478;1188354;621153;62713;39107;90.9;89.3;79.4;41.5;4.2;2.6;8;10;57;704;1382;723;2329565;2293627;2042619;1030464;100327;57930;88.5;87.2;77.6;39.2;3.8;2.2;13;12;90;1197;2404;1300;3694800;3633711;3232552;1652276;163127;97085;89.5;88.0;78.3;40.0;4.0;2.4
FR;80;2022-10-30;0;2;12;80;176;101;1361542;1337480;1188366;621233;62889;39208;90.9;89.3;79.4;41.5;4.2;2.6;2;1;8;131;267;151;2329567;2293628;2042627;1030595;100594;58081;88.5;87.2;77.6;39.2;3.8;2.2;3;3;20;211;443;252;3694803;3633714;3232572;1652487;163570;97337;89.5;88.0;78.3;40.0;4.0;2.4
FR;80;2022-10-31;10;5;53;877;1875;1037;1361552;1337485;1188419;622110;64764;40245;90.9;89.3;79.4;41.5;4.3;2.7;14;20;91;1421;3054;1679;2329581;2293648;2042718;1032016;103648;59760;88.5;87.2;77.6;39.2;3.9;2.3;24;26;144;2298;4930;2717;3694827;3633740;3232716;1654785;168500;100054;89.5;88.0;78.3;40.1;4.1;2.4
FR;80;2022-11-01;2;1;13;74;157;77;1361554;1337486;1188432;622184;64921;40322;90.9;89.3;79.4;41.5;4.3;2.7;5;0;43;170;399;211;2329586;2293648;2042761;1032186;104047;59971;88.5;87.2;77.6;39.2;4.0;2.3;7;1;56;244;556;288;3694834;3633741;3232772;1655029;169056;100342;89.5;88.0;78.3;40.1;4.1;2.4
FR;80;2022-11-02;6;7;91;1489;3361;1906;1361560;1337493;1188523;623673;68282;42228;90.9;89.3;79.4;41.6;4.6;2.8;22;16;211;2619;5804;3259;2329608;2293664;2042972;1034805;109851;63230;88.5;87.2;77.6;39.3;4.2;2.4;28;23;302;4109;9168;5167;3694862;3633764;3233074;1659138;178224;105509;89.5;88.0;78.3;40.2;4.3;2.6
FR;80;2022-11-03;18;9;137;2411;5317;2935;1361578;1337502;1188660;626084;73599;45163;90.9;89.3;79.4;41.8;4.9;3.0;36;31;261;4476;9476;4965;2329644;2293695;2043233;1039281;119327;68195;88.5;87.2;77.6;39.5;4.5;2.6;54;40;398;6889;14798;7903;3694916;3633804;3233472;1666027;193022;113412;89.5;88.0;78.3;40.4;4.7;2.7
FR;80;2022-11-04;18;11;136;2375;5327;2990;1361596;1337513;1188796;628459;78926;48153;90.9;89.3;79.4;42.0;5.3;3.2;28;19;269;3963;8001;4110;2329672;2293714;2043502;1043244;127328;72305;88.5;87.2;77.7;39.6;4.8;2.7;46;30;405;6338;13329;7101;3694962;3633834;3233877;1672365;206351;120513;89.5;88.0;78.3;40.5;5.0;2.9
FR;80;2022-11-05;4;3;29;493;1047;577;1361600;1337516;1188825;628952;79973;48730;90.9;89.3;79.4;42.0;5.3;3.3;7;4;45;787;1580;823;2329679;2293718;2043547;1044031;128908;73128;88.5;87.2;77.7;39.7;4.9;2.8;11;7;74;1281;2629;1401;3694973;3633841;3233951;1673646;208980;121914;89.5;88.0;78.3;40.5;5.1;3.0
FR;80;2022-11-06;3;1;11;90;193;109;1361603;1337517;1188836;629042;80166;48839;90.9;89.3;79.4;42.0;5.4;3.3;2;2;20;139;306;176;2329681;2293720;2043567;1044170;129214;73304;88.5;87.2;77.7;39.7;4.9;2.8;5;3;31;229;499;285;3694978;3633844;3233982;1673875;209479;122199;89.5;88.0;78.3;40.5;5.1;3.0
FR;80;2022-11-07;8;7;85;1521;3519;1990;1361611;1337524;1188921;630563;83685;50829;90.9;89.3;79.4;42.1;5.6;3.4;22;19;211;2756;6311;3487;2329703;2293739;2043778;1046926;135525;76791;88.5;87.2;77.7;39.8;5.2;2.9;31;27;296;4279;9833;5478;3695009;3633871;3234278;1678154;219312;127677;89.5;88.0;78.3;40.6;5.3;3.1
FR;80;2022-11-08;27;20;179;3093;6659;3556;1361638;1337544;1189100;633656;90344;54385;90.9;89.3;79.4;42.3;6.0;3.6;26;46;398;5392;11657;6238;2329729;2293785;2044176;1052318;147182;83029;88.5;87.2;77.7;40.0;5.6;3.2;53;66;577;8486;18321;9798;3695062;3633937;3234855;1686640;237633;137475;89.5;88.0;78.3;40.9;5.8;3.3
FR;80;2022-11-09;17;11;102;1854;4208;2398;1361655;1337555;1189202;635510;94552;56783;90.9;89.3;79.4;42.4;6.3;3.8;29;27;252;3252;7142;3922;2329758;2293812;2044428;1055570;154324;86951;88.5;87.2;77.7;40.1;5.9;3.3;46;38;354;5107;11353;6322;3695108;3633975;3235209;1691747;248986;143797;89.5;88.0;78.4;41.0;6.0;3.5
FR;80;2022-11-10;21;13;170;2523;5440;2942;1361676;1337568;1189372;638033;99992;59725;90.9;89.3;79.4;42.6;6.7;4.0;28;38;368;4538;9744;5185;2329786;2293850;2044796;1060108;164068;92136;88.5;87.2;77.7;40.3;6.2;3.5;49;51;539;7062;15188;8129;3695157;3634026;3235748;1698809;264174;151926;89.5;88.0;78.4;41.1;6.4;3.7
FR;80;2022-11-11;3;2;12;107;276;172;1361679;1337570;1189384;638140;100268;59897;90.9;89.3;79.4;42.6;6.7;4.0;4;4;21;227;641;407;2329790;2293854;2044817;1060335;164709;92543;88.5;87.2;77.7;40.3;6.3;3.5;7;6;33;335;919;580;3695164;3634032;3235781;1699144;265093;152506;89.5;88.0;78.4;41.2;6.4;3.7
FR;80;2022-11-12;9;3;23;330;754;442;1361688;1337573;1189407;638470;101022;60339;90.9;89.3;79.4;42.6;6.7;4.0;4;3;30;540;1118;604;2329794;2293857;2044847;1060875;165827;93147;88.5;87.2;77.7;40.3;6.3;3.5;13;6;53;871;1873;1046;3695177;3634038;3235834;1700015;266966;153552;89.5;88.0;78.4;41.2;6.5;3.7
FR;80;2022-11-13;0;1;6;60;152;93;1361688;1337574;1189413;638530;101174;60432;90.9;89.3;79.4;42.6;6.8;4.0;4;2;3;112;271;165;2329798;2293859;2044850;1060987;166098;93312;88.5;87.2;77.7;40.3;6.3;3.5;4;3;9;172;423;258;3695181;3634041;3235843;1700187;267389;153810;89.5;88.0;78.4;41.2;6.5;3.7
FR;80;2022-11-14;14;10;89;1418;3248;1814;1361702;1337584;1189502;639948;104422;62246;90.9;89.3;79.4;42.7;7.0;4.2;23;11;191;2569;5893;3276;2329821;2293870;2045041;1063556;171991;96588;88.5;87.2;77.7;40.4;6.5;3.7;37;21;280;3988;9148;5097;3695218;3634062;3236123;1704175;276537;158907;89.5;88.0;78.4;41.3;6.7;3.8
FR;80;2022-11-15;21;18;160;2658;6011;3332;1361723;1337602;1189662;642606;110433;65578;90.9;89.3;79.4;42.9;7.4;4.4;42;40;339;4541;10621;5935;2329863;2293910;2045380;1068097;182612;102523;88.5;87.2;77.7;40.6;6.9;3.9;63;58;499;7200;16636;9270;3695281;3634120;3236622;1711375;293173;168177;89.5;88.0;78.4;41.4;7.1;4.1
FR;80;2022-11-16;22;18;121;1799;4037;2255;1361745;1337620;1189783;644405;114470;67833;90.9;89.3;79.5;43.0;7.6;4.5;30;22;294;3273;7416;4104;2329893;2293932;2045674;1071370;190028;106627;88.5;87.2;77.7;40.7;7.2;4.1;53;40;415;5074;11455;6359;3695334;3634160;3237037;1716449;304628;174536;89.5;88.0;78.4;41.6;7.4;4.2
FR;80;2022-11-17;19;13;142;2247;5240;2969;1361764;1337633;1189925;646652;119710;70802;90.9;89.3;79.5;43.2;8.0;4.7;45;29;335;3904;9277;5227;2329938;2293961;2046009;1075274;199305;111854;88.5;87.2;77.8;40.9;7.6;4.3;64;42;477;6154;14520;8197;3695398;3634202;3237514;1722603;319148;182733;89.5;88.0;78.4;41.7;7.7;4.4
FR;80;2022-11-18;15;14;146;2387;5401;3026;1361779;1337647;1190071;649039;125111;73828;90.9;89.3;79.5;43.3;8.4;4.9;27;18;274;3787;8406;4561;2329965;2293979;2046283;1079061;207711;116415;88.5;87.2;77.8;41.0;7.9;4.4;42;32;420;6174;13809;7589;3695440;3634234;3237934;1728777;332957;190322;89.5;88.0;78.4;41.9;8.1;4.6
FR;80;2022-11-19;1;2;29;458;1027;561;1361780;1337649;1190100;649497;126138;74389;90.9;89.3;79.5;43.4;8.4;5.0;9;3;62;774;1668;888;2329974;2293982;2046345;1079835;209379;117303;88.5;87.2;77.8;41.0;8.0;4.5;10;5;91;1232;2695;1449;3695450;3634239;3238025;1730009;335652;191771;89.5;88.0;78.4;41.9;8.1;4.6
FR;80;2022-11-20;0;0;4;97;214;120;1361780;1337649;1190104;649594;126352;74509;90.9;89.3;79.5;43.4;8.4;5.0;2;1;15;136;327;214;2329976;2293983;2046360;1079971;209706;117517;88.5;87.2;77.8;41.0;8.0;4.5;2;1;19;233;543;336;3695452;3634240;3238044;1730242;336195;192107;89.5;88.0;78.4;41.9;8.1;4.7
FR;80;2022-11-21;6;3;84;1226;2817;1571;1361786;1337652;1190188;650820;129169;76080;90.9;89.3;79.5;43.5;8.6;5.1;21;19;208;2236;5248;2949;2329997;2294002;2046568;1082207;214954;120466;88.5;87.2;77.8;41.1;8.2;4.6;27;22;293;3464;8069;4521;3695479;3634262;3238337;1733706;344264;196628;89.5;88.0;78.4;42.0;8.3;4.8
FR;80;2022-11-22;12;12;132;2234;5162;2912;1361798;1337664;1190320;653054;134331;78992;90.9;89.3;79.5;43.6;9.0;5.3;46;25;360;4105;9159;5034;2330043;2294027;2046928;1086312;224113;125500;88.5;87.2;77.8;41.3;8.5;4.8;58;37;492;6343;14326;7947;3695537;3634299;3238829;1740049;358590;204575;89.5;88.0;78.4;42.1;8.7;5.0
FR;80;2022-11-23;17;10;108;1566;3608;2003;1361815;1337674;1190428;654620;137939;80995;90.9;89.3;79.5;43.7;9.2;5.4;29;23;322;2814;6814;3797;2330072;2294050;2047250;1089126;230927;129297;88.5;87.2;77.8;41.4;8.8;4.9;46;33;430;4381;10425;5802;3695583;3634332;3239259;1744430;369015;210377;89.5;88.0;78.5;42.2;8.9;5.1
FR;80;2022-11-24;12;9;142;2051;4978;2929;1361827;1337683;1190570;656671;142917;83924;90.9;89.3;79.5;43.9;9.5;5.6;49;21;293;3645;8839;5112;2330121;2294071;2047543;1092771;239766;134409;88.6;87.2;77.8;41.5;9.1;5.1;61;30;436;5698;13822;8043;3695644;3634362;3239695;1750128;382837;218420;89.5;88.0;78.5;42.4;9.3;5.3
FR;80;2022-11-25;8;9;121;2002;4714;2683;1361835;1337692;1190691;658673;147631;86607;90.9;89.3;79.5;44.0;9.9;5.8;13;19;198;3280;7319;4054;2330134;2294090;2047741;1096051;247085;138463;88.6;87.2;77.8;41.7;9.4;5.3;21;28;319;5285;12037;6738;3695665;3634390;3240014;1755413;394874;225158;89.5;88.0;78.5;42.5;9.6;5.5
FR;80;2022-11-26;4;0;29;387;961;571;1361839;1337692;1190720;659060;148592;87178;90.9;89.3;79.5;44.0;9.9;5.8;8;2;48;624;1490;851;2330142;2294092;2047789;1096675;248575;139314;88.6;87.2;77.8;41.7;9.4;5.3;12;2;77;1011;2451;1422;3695677;3634392;3240091;1756424;397325;226580;89.5;88.0;78.5;42.5;9.6;5.5
FR;80;2022-11-27;2;1;2;70;167;112;1361841;1337693;1190722;659130;148759;87290;90.9;89.3;79.5;44.0;9.9;5.8;1;1;14;135;299;167;2330143;2294093;2047803;1096810;248874;139481;88.6;87.2;77.8;41.7;9.5;5.3;3;2;16;205;467;280;3695680;3634394;3240107;1756629;397792;226860;89.5;88.0;78.5;42.5;9.6;5.5
FR;80;2022-11-28;10;8;69;1209;2961;1764;1361851;1337701;1190791;660339;151720;89054;90.9;89.3;79.5;44.1;10.1;5.9;25;12;189;2169;5224;3046;2330168;2294105;2047992;1098979;254098;142527;88.6;87.2;77.8;41.8;9.7;5.4;35;20;258;3378;8186;4811;3695715;3634414;3240365;1760007;405978;231671;89.5;88.0;78.5;42.6;9.8;5.6
FR;80;2022-11-29;10;7;161;2247;5591;3310;1361861;1337708;1190952;662586;157311;92364;90.9;89.3;79.5;44.2;10.5;6.2;32;18;311;3872;9489;5543;2330200;2294123;2048303;1102851;263587;148070;88.6;87.2;77.8;41.9;10.0;5.6;42;25;472;6120;15084;8856;3695757;3634439;3240837;1766127;421062;240527;89.5;88.0;78.5;42.8;10.2;5.8
FR;80;2022-11-30;12;8;102;1728;4219;2492;1361873;1337716;1191054;664314;161530;94856;90.9;89.3;79.5;44.4;10.8;6.3;34;28;228;2953;7088;4096;2330234;2294151;2048531;1105804;270675;152166;88.6;87.2;77.8;42.0;10.3;5.8;46;36;330;4683;11310;6589;3695803;3634475;3241167;1770810;432372;247116;89.5;88.0;78.5;42.9;10.5;6.0
FR;80;2022-12-01;10;13;135;2450;6051;3542;1361883;1337729;1191189;666764;167581;98398;90.9;89.3;79.5;44.5;11.2;6.6;37;27;328;4178;10035;5710;2330271;2294178;2048859;1109982;280710;157876;88.6;87.2;77.9;42.2;10.7;6.0;47;40;463;6630;16089;9253;3695850;3634515;3241630;1777440;448461;256369;89.5;88.0;78.5;43.0;10.9;6.2
FR;80;2022-12-02;12;4;151;2674;6425;3698;1361895;1337733;1191340;669438;174006;102096;90.9;89.3;79.6;44.7;11.6;6.8;32;33;293;4412;9993;5484;2330303;2294211;2049152;1114394;290703;163360;88.6;87.2;77.9;42.4;11.0;6.2;44;38;445;7088;16424;9185;3695894;3634553;3242075;1784528;464885;265554;89.5;88.0;78.5;43.2;11.3;6.4
FR;80;2022-12-03;4;3;33;615;1642;1025;1361899;1337736;1191373;670053;175648;103121;90.9;89.3;79.6;44.7;11.7;6.9;4;5;55;1014;2365;1365;2330307;2294216;2049207;1115408;293068;164725;88.6;87.2;77.9;42.4;11.1;6.3;8;8;88;1630;4009;2392;3695902;3634561;3242163;1786158;468894;267946;89.5;88.0;78.5;43.3;11.4;6.5
FR;80;2022-12-04;0;0;14;143;389;238;1361899;1337736;1191387;670196;176037;103359;90.9;89.3;79.6;44.8;11.8;6.9;2;6;29;242;602;342;2330309;2294222;2049236;1115650;293670;165067;88.6;87.2;77.9;42.4;11.2;6.3;2;6;43;385;991;580;3695904;3634567;3242206;1786543;469885;268526;89.5;88.0;78.5;43.3;11.4;6.5
FR;80;2022-12-05;17;6;100;1833;4725;2868;1361916;1337742;1191487;672029;180762;106227;90.9;89.3;79.6;44.9;12.1;7.1;25;21;199;3023;7712;4590;2330334;2294243;2049435;1118673;301382;169657;88.6;87.2;77.9;42.5;11.5;6.4;42;27;299;4864;12447;7460;3695946;3634594;3242505;1791407;482332;275986;89.5;88.0;78.5;43.4;11.7;6.7
FR;80;2022-12-06;24;15;191;3462;8828;5306;1361940;1337757;1191678;675491;189590;111533;90.9;89.3;79.6;45.1;12.7;7.4;35;28;354;5770;13626;7761;2330369;2294271;2049789;1124443;315008;177418;88.6;87.2;77.9;42.7;12.0;6.7;59;43;545;9233;22463;13075;3696005;3634637;3243050;1800640;504795;289061;89.5;88.0;78.5;43.6;12.2;7.0
FR;80;2022-12-07;23;19;125;2483;6456;3957;1361963;1337776;1191803;677974;196046;115490;91.0;89.3;79.6;45.3;13.1;7.7;46;41;258;4232;10409;6148;2330415;2294312;2050047;1128675;325417;183566;88.6;87.2;77.9;42.9;12.4;7.0;69;60;384;6720;16874;10108;3696074;3634697;3243434;1807360;521669;299169;89.5;88.0;78.6;43.8;12.6;7.2
FR;80;2022-12-08;27;16;196;3591;9116;5474;1361990;1337792;1191999;681565;205162;120964;91.0;89.3;79.6;45.5;13.7;8.1;51;35;370;5887;14415;8394;2330466;2294347;2050417;1134562;339832;191960;88.6;87.2;77.9;43.1;12.9;7.3;78;51;567;9482;23539;13871;3696152;3634748;3244001;1816842;545208;313040;89.5;88.0;78.6;44.0;13.2;7.6
FR;80;2022-12-09;22;16;194;3814;9939;6062;1362012;1337808;1192193;685379;215101;127026;91.0;89.3;79.6;45.8;14.4;8.5;32;25;363;6123;15056;8788;2330498;2294372;2050780;1140685;354888;200748;88.6;87.2;77.9;43.3;13.5;7.6;54;41;558;9942;25005;14854;3696206;3634789;3244559;1826784;570213;327894;89.5;88.0;78.6;44.2;13.8;7.9
FR;80;2022-12-10;11;6;57;1101;2859;1761;1362023;1337814;1192250;686480;217960;128787;91.0;89.3;79.6;45.8;14.6;8.6;14;8;100;1757;4343;2593;2330512;2294380;2050880;1142442;359231;203341;88.6;87.2;77.9;43.4;13.7;7.7;25;14;157;2860;7204;4355;3696231;3634803;3244716;1829644;577417;332249;89.5;88.0;78.6;44.3;14.0;8.0
FR;80;2022-12-11;0;0;15;229;622;392;1362023;1337814;1192265;686709;218582;129179;91.0;89.3;79.6;45.9;14.6;8.6;3;2;34;434;1089;648;2330515;2294382;2050914;1142876;360320;203989;88.6;87.2;77.9;43.4;13.7;7.8;3;2;49;663;1713;1042;3696234;3634805;3244765;1830307;579130;333291;89.5;88.0;78.6;44.3;14.0;8.1
FR;80;2022-12-12;21;13;157;2641;7130;4436;1362044;1337827;1192422;689350;225712;133615;91.0;89.3;79.6;46.0;15.1;8.9;37;30;277;4422;11469;6906;2330552;2294412;2051191;1147298;371789;210895;88.6;87.2;78.0;43.6;14.1;8.0;58;43;434;7065;18604;11345;3696292;3634848;3245199;1837372;597734;344636;89.5;88.0;78.6;44.5;14.5;8.3
FR;80;2022-12-13;32;19;223;4531;11630;6965;1362076;1337846;1192645;693881;237342;140580;91.0;89.3;79.6;46.3;15.8;9.4;51;36;431;7267;18142;10613;2330603;2294448;2051622;1154565;389931;221508;88.6;87.2;78.0;43.9;14.8;8.4;83;55;656;11801;29783;17584;3696375;3634903;3245855;1849173;627517;362220;89.5;88.0;78.6;44.8;15.2;8.8
FR;80;2022-12-14;26;12;170;3065;8103;4913;1362102;1337858;1192815;696946;245445;145493;91.0;89.3;79.7;46.5;16.4;9.7;42;35;376;5152;12992;7570;2330645;2294483;2051998;1159717;402923;229078;88.6;87.2;78.0;44.1;15.3;8.7;68;47;546;8219;21102;12488;3696443;3634950;3246401;1857392;648619;374708;89.5;88.0;78.6;45.0;15.7;9.1
FR;80;2022-12-15;28;17;236;4207;10922;6592;1362130;1337875;1193051;701153;256367;152085;91.0;89.3;79.7;46.8;17.1;10.2;64;51;488;7147;17146;9795;2330709;2294534;2052486;1166864;420069;238873;88.6;87.2;78.0;44.3;16.0;9.1;93;69;725;11359;28081;16394;3696536;3635019;3247126;1868751;676700;391102;89.5;88.0;78.6;45.3;16.4;9.5
FR;80;2022-12-16;28;27;243;4162;10925;6607;1362158;1337902;1193294;705315;267292;158692;91.0;89.3;79.7;47.1;17.8;10.6;44;26;424;6819;17056;9974;2330753;2294560;2052910;1173683;437125;248847;88.6;87.2;78.0;44.6;16.6;9.5;72;53;667;10987;27991;16585;3696608;3635072;3247793;1879738;704691;407687;89.5;88.0;78.7;45.5;17.1;9.9
FR;80;2022-12-17;7;4;54;1019;2820;1785;1362165;1337906;1193348;706334;270112;160477;91.0;89.3;79.7;47.2;18.0;10.7;14;8;104;1675;4228;2483;2330767;2294568;2053014;1175358;441353;251330;88.6;87.2;78.0;44.7;16.8;9.6;21;12;158;2694;7049;4269;3696629;3635084;3247951;1882432;711740;411956;89.5;88.0;78.7;45.6;17.2;10.0
FR;80;2022-12-18;2;1;14;173;491;315;1362167;1337907;1193362;706507;270603;160792;91.0;89.3;79.7;47.2;18.1;10.7;1;1;21;324;830;500;2330768;2294569;2053035;1175682;442183;251830;88.6;87.2;78.0;44.7;16.8;9.6;3;2;36;497;1322;815;3696632;3635086;3247987;1882929;713062;412771;89.5;88.0;78.7;45.6;17.3;10.0
FR;80;2022-12-19;21;8;121;2107;5764;3583;1362188;1337915;1193483;708614;276367;164375;91.0;89.3;79.7;47.3;18.5;11.0;32;14;215;3541;9291;5658;2330800;2294583;2053250;1179223;451474;257488;88.6;87.2;78.0;44.8;17.2;9.8;54;22;336;5649;15061;9246;3696686;3635108;3248323;1888578;728123;422017;89.5;88.0;78.7;45.7;17.6;10.2
FR;80;2022-12-20;20;13;182;3369;9069;5555;1362208;1337928;1193665;711983;285436;169930;91.0;89.3;79.7;47.5;19.1;11.3;38;34;370;5562;14264;8415;2330838;2294617;2053620;1184785;465738;265903;88.6;87.2;78.0;45.0;17.7;10.1;58;47;553;8934;23341;13974;3696744;3635155;3248876;1897512;751464;435991;89.5;88.0;78.7;46.0;18.2;10.6
FR;80;2022-12-21;15;12;99;2107;5733;3574;1362223;1337940;1193764;714090;291169;173504;91.0;89.3;79.7;47.7;19.4;11.6;23;28;193;3518;9117;5506;2330861;2294645;2053813;1188303;474855;271409;88.6;87.2;78.1;45.2;18.0;10.3;38;40;292;5626;14853;9082;3696782;3635195;3249168;1903138;766317;445073;89.5;88.0;78.7;46.1;18.6;10.8
FR;80;2022-12-22;16;12;144;1992;5396;3288;1362239;1337952;1193908;716082;296565;176792;91.0;89.3;79.7;47.8;19.8;11.8;29;22;241;3354;8629;5109;2330890;2294667;2054054;1191657;483484;276518;88.6;87.2;78.1;45.3;18.4;10.5;45;34;386;5348;14030;8399;3696827;3635229;3249554;1908486;780347;453472;89.5;88.0;78.7;46.2;18.9;11.0
FR;80;2022-12-23;5;6;64;1012;2830;1782;1362244;1337958;1193972;717094;299395;178574;91.0;89.3;79.7;47.9;20.0;11.9;24;13;127;1678;4323;2554;2330914;2294680;2054181;1193335;487807;279072;88.6;87.2;78.1;45.4;18.5;10.6;29;19;191;2693;7157;4337;3696856;3635248;3249745;1911179;787504;457809;89.5;88.0;78.7;46.3;19.1;11.1
FR;80;2022-12-24;0;1;3;79;216;135;1362244;1337959;1193975;717173;299611;178709;91.0;89.3;79.7;47.9;20.0;11.9;1;0;11;130;351;221;2330915;2294680;2054192;1193465;488158;279293;88.6;87.2;78.1;45.4;18.6;10.6;1;1;14;209;567;356;3696857;3635249;3249759;1911388;788071;458165;89.5;88.0;78.7;46.3;19.1;11.1
FR;80;2022-12-25;0;2;1;17;49;31;1362244;1337961;1193976;717190;299660;178740;91.0;89.3;79.7;47.9;20.0;11.9;0;1;1;19;67;49;2330915;2294681;2054193;1193484;488225;279342;88.6;87.2;78.1;45.4;18.6;10.6;0;3;2;36;116;80;3696857;3635252;3249761;1911424;788187;458245;89.5;88.0;78.7;46.3;19.1;11.1
FR;80;2022-12-26;8;8;29;532;1422;874;1362252;1337969;1194005;717722;301082;179614;91.0;89.3;79.7;47.9;20.1;12.0;12;5;71;939;2486;1481;2330927;2294686;2054264;1194423;490711;280823;88.6;87.2;78.1;45.4;18.6;10.7;20;13;100;1472;3910;2356;3696877;3635265;3249861;1912896;792097;460601;89.5;88.0;78.7;46.3;19.2;11.2
FR;80;2022-12-27;12;7;85;1267;3459;2124;1362264;1337976;1194090;718989;304541;181738;91.0;89.3;79.7;48.0;20.3;12.1;27;17;106;1963;5362;3337;2330954;2294703;2054370;1196386;496073;284160;88.6;87.2;78.1;45.5;18.9;10.8;39;24;192;3231;8823;5461;3696916;3635289;3250053;1916127;800920;466062;89.5;88.0;78.7;46.4;19.4;11.3
FR;80;2022-12-28;9;3;52;895;2535;1580;1362273;1337979;1194142;719884;307076;183318;91.0;89.3;79.7;48.1;20.5;12.2;29;22;101;1478;4029;2489;2330983;2294725;2054471;1197864;500102;286649;88.6;87.2;78.1;45.5;19.0;10.9;38;25;153;2373;6564;4069;3696954;3635314;3250206;1918500;807484;470131;89.5;88.0;78.7;46.5;19.6;11.4
FR;80;2022-12-29;15;9;74;935;2605;1606;1362288;1337988;1194216;720819;309681;184924;91.0;89.4;79.7;48.1;20.7;12.3;18;14;123;1690;4439;2646;2331001;2294739;2054594;1199554;504541;289295;88.6;87.2;78.1;45.6;19.2;11.0;33;23;197;2627;7047;4253;3696987;3635337;3250403;1921127;814531;474384;89.5;88.0;78.7;46.5;19.7;11.5
FR;80;2022-12-30;4;3;35;582;1708;1102;1362292;1337991;1194251;721401;311389;186026;91.0;89.4;79.8;48.2;20.8;12.4;17;9;73;1039;2763;1663;2331018;2294748;2054667;1200593;507304;290958;88.6;87.2;78.1;45.6;19.3;11.1;21;13;108;1621;4473;2767;3697008;3635350;3250511;1922748;819004;477151;89.5;88.0;78.7;46.6;19.8;11.6
FR;80;2022-12-31;2;0;9;65;203;135;1362294;1337991;1194260;721466;311592;186161;91.0;89.4;79.8;48.2;20.8;12.4;1;3;16;159;386;217;2331019;2294751;2054683;1200752;507690;291175;88.6;87.2;78.1;45.6;19.3;11.1;3;3;25;224;589;352;3697011;3635353;3250536;1922972;819593;477503;89.5;88.0;78.7;46.6;19.9;11.6
FR;80;2023-01-01;0;0;1;14;38;26;1362294;1337991;1194261;721480;311630;186187;91.0;89.4;79.8;48.2;20.8;12.4;1;0;1;23;57;37;2331020;2294751;2054684;1200775;507747;291212;88.6;87.2;78.1;45.6;19.3;11.1;1;0;2;37;95;63;3697012;3635353;3250538;1923009;819688;477566;89.5;88.0;78.7;46.6;19.9;11.6
FR;80;2023-01-02;5;6;19;508;1502;980;1362299;1337997;1194280;721988;313132;187167;91.0;89.4;79.8;48.2;20.9;12.5;4;7;60;787;2289;1449;2331024;2294758;2054744;1201562;510036;292661;88.6;87.2;78.1;45.7;19.4;11.1;9;13;79;1296;3793;2430;3697021;3635366;3250617;1924305;823481;479996;89.5;88.0;78.7;46.6;19.9;11.6
FR;80;2023-01-03;4;5;98;1632;4766;3002;1362303;1338002;1194378;723620;317898;190169;91.0;89.4;79.8;48.3;21.2;12.7;20;20;180;2614;7240;4416;2331044;2294778;2054924;1204176;517276;297077;88.6;87.2;78.1;45.8;19.7;11.3;24;26;278;4247;12011;7422;3697045;3635392;3250895;1928552;835492;487418;89.5;88.0;78.7;46.7;20.2;11.8
FR;80;2023-01-04;16;9;63;1145;3414;2223;1362319;1338011;1194441;724765;321312;192392;91.0;89.4;79.8;48.4;21.5;12.8;24;16;132;1967;5569;3537;2331068;2294794;2055056;1206143;522845;300614;88.6;87.2;78.1;45.8;19.9;11.4;41;26;195;3113;8985;5761;3697086;3635418;3251090;1931665;844477;493179;89.5;88.0;78.7;46.8;20.5;11.9
